ExportDate	StudioVersionRec	StudioProjectName	StudioTestName	ParticipantName	RecordingName	RecordingDate	RecordingDuration	RecordingResolution	PresentationSequence	FixationFilter	MediaName	MediaPosX (ADCSpx)	MediaPosY (ADCSpx)	MediaWidth	MediaHeight	SegmentName	SegmentStart	SegmentEnd	SegmentDuration	SceneName	SceneSegmentStart	SceneSegmentEnd	SceneSegmentDuration	RecordingTimestamp	LocalTimeStamp	EyeTrackerTimestamp	MouseEventIndex	MouseEvent	MouseEventX (ADCSpx)	MouseEventY (ADCSpx)	MouseEventX (MCSpx)	MouseEventY (MCSpx)	KeyPressEventIndex	KeyPressEvent	StudioEventIndex	StudioEvent	StudioEventData	ExternalEventIndex	ExternalEvent	ExternalEventValue	EventMarkerValue	FixationIndex	SaccadeIndex	GazeEventType	GazeEventDuration	FixationPointX (MCSpx)	FixationPointY (MCSpx)	SaccadicAmplitude	AbsoluteSaccadicDirection	RelativeSaccadicDirection	GazePointIndex	GazePointLeftX (ADCSpx)	GazePointLeftY (ADCSpx)	GazePointRightX (ADCSpx)	GazePointRightY (ADCSpx)	GazePointX (ADCSpx)	GazePointY (ADCSpx)	GazePointX (MCSpx)	GazePointY (MCSpx)	GazePointLeftX (ADCSmm)	GazePointLeftY (ADCSmm)	GazePointRightX (ADCSmm)	GazePointRightY (ADCSmm)	StrictAverageGazePointX (ADCSmm)	StrictAverageGazePointY (ADCSmm)	EyePosLeftX (ADCSmm)	EyePosLeftY (ADCSmm)	EyePosLeftZ (ADCSmm)	EyePosRightX (ADCSmm)	EyePosRightY (ADCSmm)	EyePosRightZ (ADCSmm)	CamLeftX	CamLeftY	CamRightX	CamRightY	DistanceLeft	DistanceRight	PupilLeft	PupilRight	ValidityLeft	ValidityRight	IRMarkerCount	IRMarkerID	PupilGlassesRight	
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														22486	13:48:29.016	145691943																67		Fixation	408			0.91	6.16	203.86	2699	958	443	988	476	973	459			255.97	208.24	263.98	197.46	259.97	202.85	215.68	53.54	554.82	280.98	48.19	555.79					555.94	555.94	3.86	3.95	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														22495	13:48:29.024	145700272																67		Fixation	408			0.91	6.16	203.86	2700	962	441	1000	474	981	457			256.96	208.96	267.36	198.25	262.16	203.61	215.72	53.56	554.75	281.00	48.22	555.78					555.87	555.87	-1.00	-1.00	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														22503	13:48:29.032	145708599																67		Fixation	408			0.91	6.16	203.86	2701	966	442	1001	471	983	456			258.07	208.68	267.51	198.95	262.79	203.82	215.68	53.60	554.76	280.97	48.24	555.85					555.89	555.89	-1.00	-1.00	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														22511	13:48:29.041	145716937																67		Fixation	408			0.91	6.16	203.86	2702	976	462	1002	472	989	467			260.93	202.07	267.82	198.81	264.37	200.44	215.72	53.66	554.82	281.02	48.27	555.91					555.96	555.96	3.90	3.99	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														22520	13:48:29.049	145725268																67		Fixation	408			0.91	6.16	203.86	2703	972	471	995	471	983	471			259.86	199.09	265.82	199.13	262.84	199.11	215.77	53.65	554.79	281.05	48.29	555.84					555.92	555.92	-1.00	-1.00	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														22528	13:48:29.057	145733612																67		Fixation	408			0.91	6.16	203.86	2704	972	471	1001	465	986	468			259.84	199.10	267.52	201.12	263.68	200.11	215.72	53.65	554.85	281.03	48.28	555.87					555.98	555.98	-1.00	-1.00	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														22536	13:48:29.066	145741935																67		Fixation	408			0.91	6.16	203.86	2705	973	471	1000	466	986	468			259.99	199.01	267.22	200.70	263.61	199.86	215.77	53.70	554.96	281.09	48.30	555.92					556.09	556.09	3.88	3.98	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														22545	13:48:29.074	145750265																67		Fixation	408			0.91	6.16	203.86	2706	972	467	998	472	985	469			259.68	200.37	266.65	198.60	263.17	199.48	215.83	53.63	554.98	281.13	48.24	555.86					556.10	556.10	-1.00	-1.00	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														22553	13:48:29.082	145758611																67		Fixation	408			0.91	6.16	203.86	2707	972	467	989	484	980	475			259.65	200.35	264.20	194.82	261.92	197.58	215.79	53.62	555.09	281.11	48.18	555.90					556.21	556.21	-1.00	-1.00	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														22561	13:48:29.091	145766928																67		Fixation	408			0.91	6.16	203.86	2708	969	465	986	494	977	479			259.04	201.01	263.54	191.65	261.29	196.33	215.86	53.63	555.22	281.18	48.14	555.95					556.34	556.34	3.88	3.96	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														22570	13:48:29.099	145775266																67		Fixation	408			0.91	6.16	203.86	2709	966	455	1012	451	989	453			258.19	204.33	270.50	205.57	264.34	204.95	215.93	53.59	555.24	281.25	48.13	555.88					556.34	556.34	-1.00	-1.00	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														22578	13:48:29.107	145783598																67		Fixation	408			0.91	6.16	203.86	2710	968	449	1013	461	990	455			258.72	206.18	270.72	202.44	264.72	204.31	215.87	53.58	555.33	281.19	48.11	555.91					556.43	556.43	-1.00	-1.00	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														22586	13:48:29.116	145791933																	207	Saccade	25						2711	959	446	999	466	979	456			256.26	207.37	266.83	200.56	261.55	203.96	215.80	53.62	555.42	281.16	48.15	555.98					556.54	556.54	3.92	4.10	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														22595	13:48:29.124	145800263																	207	Saccade	25						2712	940	446	970	476	955	461			251.29	207.11	259.33	197.31	255.31	202.21	215.83	53.63	555.40	281.14	48.15	555.93					556.51	556.51	-1.00	-1.00	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														22603	13:48:29.132	145808605																	207	Saccade	25						2713	921	450	934	489	927	469			245.99	205.93	249.48	193.20	247.73	199.57	215.81	53.67	555.44	281.15	48.19	555.99					556.56	556.56	-1.00	-1.00	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														22611	13:48:29.141	145816934																68		Fixation	283			1.78	180.00	173.84	2714	921	460	939	484	930	472			246.11	202.55	250.96	194.70	248.53	198.63	215.89	53.73	555.49	281.24	48.23	556.06					556.61	556.61	4.20	4.14	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														22620	13:48:29.149	145825260																68		Fixation	283			1.78	180.00	173.84	2715	926	462	952	475	939	468			247.35	201.90	254.30	197.89	250.82	199.90	215.95	53.70	555.43	281.26	48.20	556.02					556.54	556.54	-1.00	-1.00	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														22628	13:48:29.157	145833602																68		Fixation	283			1.78	180.00	173.84	2716	924	465	945	479	934	472			246.88	200.99	252.59	196.57	249.73	198.78	215.91	53.67	555.42	281.24	48.19	556.11					556.54	556.54	-1.00	-1.00	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														22636	13:48:29.166	145841924																68		Fixation	283			1.78	180.00	173.84	2717	920	462	938	480	929	471			245.73	202.19	250.64	196.22	248.18	199.20	215.94	53.70	555.43	281.31	48.22	556.19					556.55	556.55	3.93	3.83	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														22645	13:48:29.174	145850257																68		Fixation	283			1.78	180.00	173.84	2718	906	441	938	480	922	460			242.10	208.82	250.63	196.23	246.37	202.52	216.02	53.61	555.34	281.33	48.17	556.17					556.43	556.43	-1.00	-1.00	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														22653	13:48:29.182	145858599																68		Fixation	283			1.78	180.00	173.84	2719	916	459	936	480	926	469			244.73	203.04	250.15	196.16	247.44	199.60	215.97	53.60	555.31	281.31	48.14	556.25					556.41	556.41	-1.00	-1.00	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														22661	13:48:29.191	145866911																68		Fixation	283			1.78	180.00	173.84	2720	917	473	947	476	932	474			244.96	198.57	252.97	197.50	248.96	198.04	216.01	53.63	555.34	281.38	48.17	556.36					556.44	556.44	3.90	4.07	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														22670	13:48:29.199	145875255																68		Fixation	283			1.78	180.00	173.84	2721	920	478	948	460	934	469			245.95	196.84	253.32	202.81	249.63	199.83	216.07	53.61	555.26	281.41	48.17	556.36					556.36	556.36	-1.00	-1.00	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														22678	13:48:29.207	145883592																68		Fixation	283			1.78	180.00	173.84	2722	917	474	951	459	934	466			244.92	198.24	254.21	203.08	249.56	200.66	216.01	53.62	555.26	281.38	48.18	556.47					556.37	556.37	-1.00	-1.00	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														22686	13:48:29.216	145891925																68		Fixation	283			1.78	180.00	173.84	2723	923	458	964	440	943	449			246.71	203.50	257.48	209.15	252.09	206.32	216.04	53.66	555.30	281.41	48.22	556.60					556.40	556.40	3.91	4.05	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														22695	13:48:29.224	145900253																68		Fixation	283			1.78	180.00	173.84	2724	927	454	945	479	936	466			247.67	204.50	252.46	196.32	250.07	200.41	216.10	53.67	555.21	281.45	48.25	556.60					556.31	556.31	-1.00	-1.00	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														22703	13:48:29.232	145908586																68		Fixation	283			1.78	180.00	173.84	2725	923	449	943	475	933	462			246.66	206.32	252.07	197.81	249.37	202.07	216.03	53.68	555.20	281.41	48.27	556.72					556.31	556.31	-1.00	-1.00	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														22711	13:48:29.241	145916924																68		Fixation	283			1.78	180.00	173.84	2726	924	467	945	471	934	469			246.80	200.55	252.57	198.95	249.69	199.75	216.06	53.70	555.22	281.47	48.32	556.84					556.32	556.32	3.93	4.10	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														22720	13:48:29.249	145925248																68		Fixation	283			1.78	180.00	173.84	2727	917	447	945	471	931	459			244.93	207.08	252.51	199.00	248.72	203.04	216.11	53.66	555.11	281.48	48.28	556.84					556.21	556.21	-1.00	-1.00	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														22728	13:48:29.257	145933592																68		Fixation	283			1.78	180.00	173.84	2728	918	451	949	472	933	461			245.44	205.56	253.71	198.71	249.58	202.13	216.07	53.64	555.09	281.44	48.26	556.93					556.19	556.19	-1.00	-1.00	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														22736	13:48:29.266	145941922																68		Fixation	283			1.78	180.00	173.84	2729	918	452	955	469	936	460			245.34	205.31	255.22	199.87	250.28	202.59	216.10	53.66	555.09	281.48	48.25	557.03					556.19	556.19	3.91	4.09	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														22745	13:48:29.274	145950247																68		Fixation	283			1.78	180.00	173.84	2730	920	467	956	460	938	463			245.75	200.34	255.51	202.74	250.63	201.54	216.15	53.60	554.99	281.52	48.24	557.00					556.08	556.08	-1.00	-1.00	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														22753	13:48:29.282	145958589																68		Fixation	283			1.78	180.00	173.84	2731	920	467	954	456	937	461			245.79	200.33	255.00	203.98	250.40	202.15	216.12	53.60	554.94	281.49	48.22	557.05					556.04	556.04	-1.00	-1.00	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														22761	13:48:29.291	145966921																68		Fixation	283			1.78	180.00	173.84	2732	920	469	947	470	933	469			245.81	199.66	253.15	199.46	249.48	199.56	216.14	53.61	554.94	281.56	48.24	557.09					556.04	556.04	3.90	4.11	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														22770	13:48:29.299	145975246																68		Fixation	283			1.78	180.00	173.84	2733	917	471	947	470	932	470			245.14	199.20	253.15	199.46	249.15	199.33	216.21	53.59	554.84	281.58	48.24	557.00					555.93	555.93	-1.00	-1.00	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														22778	13:48:29.307	145983588																68		Fixation	283			1.78	180.00	173.84	2734	917	471	950	470	933	470			245.15	199.19	253.93	199.31	249.54	199.25	216.16	53.62	554.83	281.53	48.26	557.01					555.93	555.93	-1.00	-1.00	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														22786	13:48:29.316	145991910																68		Fixation	283			1.78	180.00	173.84	2735	918	474	950	470	934	472			245.43	198.22	253.97	199.28	249.70	198.75	216.19	53.70	554.89	281.58	48.31	557.03					555.99	555.99	3.90	3.84	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														22795	13:48:29.324	146000246																68		Fixation	283			1.78	180.00	173.84	2736	917	475	956	470	936	472			245.06	197.85	255.46	199.28	250.26	198.57	216.25	53.68	554.85	281.60	48.33	556.93					555.94	555.94	-1.00	-1.00	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														22803	13:48:29.332	146008583																68		Fixation	283			1.78	180.00	173.84	2737	917	475	962	463	939	469			245.01	197.89	257.01	201.69	251.01	199.79	216.18	53.70	554.89	281.56	48.33	556.93					556.00	556.00	-1.00	-1.00	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														22811	13:48:29.341	146016905																68		Fixation	283			1.78	180.00	173.84	2738	926	472	971	459	948	465			247.35	198.76	259.60	203.06	253.48	200.91	216.22	53.70	555.00	281.61	48.36	556.95					556.10	556.10	4.18	3.84	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														22820	13:48:29.349	146025230																68		Fixation	283			1.78	180.00	173.84	2739	926	455	953	468	939	461			247.47	204.18	254.78	200.00	251.12	202.09	216.25	53.69	554.99	281.62	48.31	556.87					556.09	556.09	-1.00	-1.00	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														22828	13:48:29.357	146033583																68		Fixation	283			1.78	180.00	173.84	2740	931	452	942	465	936	458			248.78	205.29	251.77	200.98	250.27	203.14	216.18	53.66	555.06	281.57	48.26	556.88					556.16	556.16	-1.00	-1.00	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														22836	13:48:29.366	146041915																68		Fixation	283			1.78	180.00	173.84	2741	920	452	943	462	931	457			245.98	205.26	251.98	202.16	248.98	203.71	216.21	53.68	555.16	281.62	48.27	556.91					556.25	556.25	3.88	3.82	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														22845	13:48:29.374	146050236																68		Fixation	283			1.78	180.00	173.84	2742	917	451	938	463	927	457			245.09	205.78	250.71	201.84	247.90	203.81	216.25	53.63	555.12	281.63	48.23	556.82					556.21	556.21	-1.00	-1.00	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														22853	13:48:29.382	146058540																68		Fixation	283			1.78	180.00	173.84	2743	912	452	938	467	925	459			243.69	205.13	250.60	200.49	247.15	202.81	216.18	53.63	555.13	281.58	48.21	556.85					556.22	556.22	-1.00	-1.00	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														22861	13:48:29.391	146066903																68		Fixation	283			1.78	180.00	173.84	2744	914	455	943	468	928	461			244.33	204.47	251.86	200.09	248.10	202.28	216.21	53.67	555.14	281.62	48.25	556.88					556.23	556.23	3.88	4.07	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														22870	13:48:29.399	146075236																68		Fixation	283			1.78	180.00	173.84	2745	915	459	952	470	933	464			244.39	203.12	254.53	199.41	249.46	201.27	216.24	53.63	555.02	281.63	48.24	556.81					556.11	556.11	-1.00	-1.00	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														22878	13:48:29.407	146083580																68		Fixation	283			1.78	180.00	173.84	2746	909	466	957	474	933	470			242.99	200.81	255.68	198.16	249.33	199.49	216.17	53.65	554.96	281.56	48.25	556.82					556.05	556.05	-1.00	-1.00	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														22886	13:48:29.416	146091901																68		Fixation	283			1.78	180.00	173.84	2747	906	459	940	479	923	469			242.14	202.89	251.09	196.50	246.62	199.69	216.20	53.70	554.92	281.61	48.30	556.85					556.02	556.02	3.91	3.91	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														22895	13:48:29.424	146100232																	208	Saccade	42						2748	913	462	939	475	926	468			243.85	202.03	250.85	197.90	247.35	199.97	216.31	53.64	554.79	281.68	48.25	556.76					555.87	555.87	-1.00	-1.00	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														22903	13:48:29.432	146108573																	208	Saccade	42						2749	931	456	966	471	948	463			248.81	203.94	258.17	199.04	253.49	201.49	216.43	53.62	554.73	281.83	48.23	556.76					555.80	555.80	-1.00	-1.00	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														22911	13:48:29.441	146116903																	208	Saccade	42						2750	960	445	1003	468	981	456			256.57	207.74	268.10	200.16	262.34	203.95	216.58	53.61	554.71	282.00	48.24	556.77					555.77	555.77	3.90	3.94	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														22920	13:48:29.449	146125227																	208	Saccade	42						2751	1003	445	1061	457	1032	451			267.94	207.47	283.53	203.52	275.73	205.49	216.62	53.57	554.58	282.01	48.17	556.68					555.64	555.64	-1.00	-1.00	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														22928	13:48:29.457	146133571																	208	Saccade	42						2752	1032	446	1063	459	1047	452			275.72	207.19	284.18	203.03	279.95	205.11	216.53	53.53	554.55	281.90	48.12	556.70					555.61	555.61	-1.00	-1.00	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														22936	13:48:29.466	146141902																69		Fixation	117			2.90	4.49	184.49	2753	1038	448	1064	462	1051	455			277.27	206.75	284.26	202.13	280.77	204.44	216.58	53.54	554.57	281.96	48.13	556.72					555.63	555.63	3.89	3.87	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														22945	13:48:29.474	146150227																69		Fixation	117			2.90	4.49	184.49	2754	1036	447	1070	461	1053	454			276.77	206.84	286.04	202.49	281.40	204.66	216.63	53.51	554.50	281.99	48.12	556.62					555.55	555.55	-1.00	-1.00	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														22953	13:48:29.482	146158570																69		Fixation	117			2.90	4.49	184.49	2755	1034	445	1053	472	1043	458			276.26	207.49	281.26	198.78	278.76	203.13	216.54	53.55	554.51	281.91	48.14	556.62					555.57	555.57	-1.00	-1.00	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														22961	13:48:29.491	146166900																69		Fixation	117			2.90	4.49	184.49	2756	1032	450	1049	471	1040	460			275.73	206.07	280.30	199.08	278.01	202.58	216.56	53.61	554.56	281.96	48.19	556.62					555.62	555.62	3.88	3.87	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														22970	13:48:29.499	146175228																69		Fixation	117			2.90	4.49	184.49	2757	1033	452	1056	465	1044	458			276.02	205.18	282.24	201.03	279.13	203.11	216.57	53.58	554.49	281.93	48.18	556.51					555.55	555.55	-1.00	-1.00	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														22978	13:48:29.507	146183561																69		Fixation	117			2.90	4.49	184.49	2758	1029	451	1063	469	1046	460			275.07	205.63	284.12	199.89	279.59	202.76	216.47	53.60	554.48	281.85	48.20	556.48					555.56	555.56	-1.00	-1.00	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														22986	13:48:29.516	146191895																69		Fixation	117			2.90	4.49	184.49	2759	1028	449	1061	465	1044	457			274.80	206.31	283.64	201.18	279.22	203.75	216.48	53.65	554.49	281.88	48.21	556.42					555.57	555.57	3.89	3.93	0	0				
